label,summmarydescription
0,Exclude JavaCC-generated code from static analysis
1,CachingHttpClient returns a 411 respones when executing a POST (HttpPost) request 
0,HttpClient javadocs need improving
1,NPE in ConsolidatingChangeLog for id base NodeId
0,optimize fuzzytermsenum per-segment
0,Documentation for tii and tis files seems to be out of sync with code
0,Documentation improvements for 1.9 release
0,Create org.apache.jackrabbit.core.id
0,Move tika-parsers dependency to deployment packages
0,TermScorer caches values unnecessarily
1,Suggested Patches to MultiPhraseQuery and QueryTermExtractor (for use with HighLighter)
0,Remaining contrib testcases should use Version based ctors instead of deprecated ones
1,Group#getMembers may list inherited members multiple times
1,Handle URIs with path component null
1,Session holds LockToken after removeLockToken in XA Environment
0,Remove deprecated Field.Store.COMPRESS
1,HttpOptions.getAllowedMethods expects single Allow header
0,Remove remaining deprecations from indexer package
1,Node.getPath() will corrupt the session
1,BundleFsPersistenceManager has no property called: minBlobSize
0,Behavior on hard power shutdown
0,Remove deprecated methods in CompoundTokenFilters
1,Token authentication parameters are not loaded from JAAS configuration.
0,Add method getID to interface ItemInfo
0,remove RoutedRequest from ClientRequestDirector interface
1,Session.import() failes to resolve propert property definition in some cases
0,Permit using different tablespaces for tables and indexes with Oracle
0,Spellchecker uses default IW mergefactor/ramMB settings of 300/10
1,jcr2spi NodeEntryImpl.getPath() blows stack due to getIndex() calling itself
0,"Exclude system index for queries that restrict the result set to nodetypes not availble in the ""jcr:system"" subtree"
0,DateUtils should cache SimpleDateFormat
0,Database Data Store: clean up the code
0,Investigate ways to compile the refactored jcr-mapping for Java 1.4
1,CMS fails to cleanly stop threads
1,ArrayIndexOutOfBounds Exception on invalid content-length
0,GroupImp#getMembers and #getDeclaredMembers should return RangeIterator
0,Update copyright years in READMEs and NOTICEs
0,"TermVectorAccessor, transparent vector space access "
0,Genericize DirectIOLinuxDir -> UnixDir
0,new CachingNamespaceResolver introduces dependency from commons-jackrabbit to commons-collections
0,"pass liveDocs Bits down in scorercontext, instead of Weights pulling from the reader "
1,"Inconsistencies if ""everyone"" Group is created by User Management"
0,"Scorer.explain is deprecated but abstract, should have impl that throws UnsupportedOperationException"
1,Test case failure for testConnTimeout
0,Cutover remaining usage of pre-flex APIs
0,Allow to override LockManager creation
0,[patch] remove bogus test
0,need to add a default constructor for Cookie
1,SearcherManager misses to close IR if manager is closed during reopen
1,Mixins as supertypes do not appear to be queryable
1,Evict fixed NodePropBundle from cache
1,SystemSessions created for GarbageCollector are not logged out of
0,RFE: Make Credentials Serializable
1,spi2dav: Observation's user data not property handled
0,Expose FilteredTermsEnum from MTQ 
0,[PATCH] Refactoring of SpanScorer
0,TCK: NamespaceRegistryTest#testRegisterNamespace doesn't remove node in new namespace
0,Authorizable#getProperty and #setProperty should deal with relativePath 
1,add workaround for jre breakiterator bugs
1,SimpleSpanFragmenter can create very short fragments
1,IndexReader.setNorms is no op if one of the field instances omits norms
1,maxFieldLength actual limit is 1 greater than expected value.
0,Remove/deprecate IndexReader.undeleteAll
1,Trouble undeploying jackrabbit-webapp from Tomcat
0,JavaCC grammar generation to ${maven.build.dir}/generated-src
1,Cluster: Node type register/unregister deadlock
0,Basic tool for checking & repairing an index
1,insufficient privileges
0,Fix javadocs after deprecation removal
0,Cut over SpanQuery#getSpans to AtomicReaderContext
0,Some improvements to CMS
0,First cut at column-stride fields (index values storage)
0,[CONTRIB] SSL authenticating protocol socket factory
0,IndexWriter.deleteDocuments bug
0,Promote solr's PrefixFilter into Java Lucene's core
1,problems with IR's readerFinishedListener
1,httpClient failed to reconnect after keep-alive connection timed out
1,ConstraintSplitter.getSelectorNames doesn't support FullTextSearch constraints
0,Sandbox remaining contrib queries
1,Startup fails if clustered jackrabbit is upgrade from 1.4.4 to 1.5
0,Rename Field.Index.UN_TOKENIZED/TOKENIZED/NO_NORMS
0,Unclosed threads in Jackrabbit
0,Field tokenStream should be usable with stored fields.
0,OpenDocument files missing in mimetypes.properties
1,NullPointerException in CompoundFileReader
0,BooleanScorer.nextDoc should also delegate to sub-scorer's bulk scoring method
0,JSR 283 lifecycle management
0,Allow use of compact DocIdSet in CachingWrapperFilter
1,DocViewSAXEventGenerator produces invalid SAX stream
0,test granularity for calendar (date) properties
0,"BalancedSegmentMergePolicy, contributed from the Zoie project for realtime indexing"
0,add ASCIIFoldingFilter and deprecate ISOLatin1AccentFilter
1,QPropertyDefinitionImpl.equals() is implemented incorrectly 
1,CachingIndexReader: NullPointerException initializing parents cache
1,ArrayIndexOutOfBoundsException when using MultiFieldQueryParser
0,Degrade gracefully when reading invalid date values
0,Integrate IndexReader with IndexWriter 
0,TokenFilter should implement reset()
0,Publish source/javadoc jar files to the Maven repository
1,"If you ""flush by RAM usage"" then IndexWriter may over-merge"
0,make sure no static loggers are used
1,Contrib RMI: NotSerializableException
0,common interface for HttpRoute and RouteTracker
1,Optimize runs forever if you keep deleting docs at the same time
0,A faster JFlex-based replacement for StandardAnalyzer
1,finalize()-methods of FSDirectory.FSIndexInput and FSDirectory.FSIndexOutput try to close already closed file
1,Query for name literal without namespace fails
0,Automaton Query/Filter (scalable regex)
1,Query dump failed with deep query tree
1,ConcurrentModificationException during logout
0,Upgrade to SLF4J 1.3
0,extend LevenshteinAutomata to support transpositions as primitive edits
0,"IfHeader: Incorrect test for parsing keyword ""not"" in parseIfList"
0,"build.xml: result of ""dist-src"" should support ""build-contrib"""
1,NodeDefinitionTemplateImpl.setDefaultPrimaryTypeName(null) throws exception
1,handling of expanded-form jcr names by node type *Template classes 
1,MultipartPostMethod Holding File Stream Open?
1,TCK: check for wrong repository descriptor. should be versioning instead of locking
0,concurrent read-only access to a session
0,Add the ability to disable inheriting ancestor ACLs
0,Add read acessor for user data to SessionInfoImpl
0,Some improvements to _TestUtil and its usage
0,Spellchecker doesn't need to store ngrams
0,Collapse Common module into Lucene core util
0,"Performance fix, when deserializing large jcr:binary in ValueHelper.deserialize()"
0,If IndexWriter hits OutOfMemoryError it should not commit
0,gcj ant target doesn't work on windows
0,Handling sub-domain cookies.
0,Documentation bug.  The 2.4.1 query parser syntax wiki page says it is for 1.9
0,cache should not generate stale responses to requests explicitly requesting first-hand or fresh ones
0,Maintain norms in a single file .nrm
0,Change QueryParser to use ConstantScoreRangeQuery in preference to RangeQuery by default
1,SQL2 Join with OR clause still has some issues
1,SetCookie / DateParser failing to parse non-standard date format
0,DatabaseJournal needs connection reestablishment logic
0,Jcr-Server: useful output upon GET to root- and workspace-resources
0,Update copyright year to 2009
1,Stale connection check does not work with IBM JSSE/JRE
1,MemoryFileSystem.deleteFolder deletes all folders starting with this name 
0,Confusing code line
1,highlighter problems with overlapping tokens
0,[PATCH] FuzzyTermEnum optimization and refactor
0,upgrade contrib/ant's tidy.jar
0,It's not possible to register event listeners that filters on mixin supertypes
0,misleading contrib/tck-webapp/...RepositoryServlet javadoc
1,Duplicate attribute in BeanDescriptor and CollectionDescriptor
0,separate java code from .jj file
0,"terminology: source uses ""protected  property"" for something that only only indirectly has to do with that term"
0,"Architecture Diagrams needed for Lucene, Solr and Nutch"
0,Minor refactoring to IndexFileNameFilter
1,DecompressingEntity not calling close on InputStream retrieved by getContent
0,Evaluate if membershipcache (JCR-2703) obsoletes the cache in DefaultPrincipalProvider
1,Deadlock on version operations in a clustered environment
0,"Make ""boolean readOnly"" a required arg to IndexReader.open"
0,Test must not fail if mixin cannot be added
1,"InvalidItemStateException when attempting concurrent, non conflicting writes"
0,"Create ""quick start"" developer bundles for model 1,2,3 deployment"
1,WebDAV/DaveX Servlets susceptible to CSRF Attacks
1,ALLOW_CIRCULAR_REDIRECTS has no effect if references include query string
0,Wrap SegmentInfos in public class 
0,LineDocSource should assign stable IDs; docdate field should be NumericField
0,thread pool implementation of parallel queries
1,RamUsageEstimator.NUM_BYTES_ARRAY_HEADER and other constants are incorrect
1,Do not increment revison while target workspace is not initialized
0,[PATCH] small fixes to the new scoring.html doc
0,ItemSaveOperation should not swallow stacktrace
0,MultiStatus response for PROPPATCH (copied from JCR-175)
1,NPE in TestNRTThreads
1,Lazy Field Loading has edge case bug causing read past EOF
0,Automatic staging of the non-Maven release artefacts
0,extensibility patch for DavResourceImpl
1,BQ provides an explanation on a non-match
1,ArrayHits does not end properly when skipTo doesn't find document
0,optimization in sending request
1,"Node.addNode(String, String) doesn't prevent use of mixin types as primary type"
0,shutdown of MultiThreadedHttpConnectionManager
0,Remove oal.util.MapBackedSet (Java 6 offsers Collections.newSetFromMap())
0,lock token validity
0,Various places do map lookups in loop instead of using entrySet iterator
0,Make IndexReader really read-only in Lucene 4.0
1,The class from cotrub directory org.apache.lucene.index.IndexSplitter creates a non correct index
0,User definable default headers support
0,httpMethod.abort needed
0,Jcr-Server: remove jcr depedency from dav-library
0,Reduce log level in MultiIndex for deleting obsolete index
0,Add automatic default configuration
1,registration of new namespace does not respect existing session mappings
0,Make ObjectIterator implement RangeIterator interface
0,org.apache.jackrabbit.core.query.lucene.SearchIndex with in-memory lucene index
0,Rename some remaining tests for new IndexReader class hierarchy
0,Various small improvements to contrib/benchmark
0,Use separate index for jcr:system tree
0,"DefaultHttpRequestRetryHandler is not handling PUT as an idempotent method for retries, though RFC2616 section 9.1.2 clearly defines it to be one."
1,BooleanScorer2 does not compile with ecj
0,Implement TokenStream.end() in contrib TokenStreams
1,3.1 fileformats out of date
1,session.exportDocumentView() does not work with jaxb 2.1.x  UnmarshallerHandler
1,EdgeNGramTokenFilter stops on tokens smaller then minimum gram size.
0,make max size of CachingEntryCollector's cache configurable
0,"When we move to java 1.5 in 3.0 we should replace all Interger, Long, etc construction with .valueOf"
0,Missing derby dependency
0,Jcr-Server: Avoid xml parsing if request body is missing
0,Add configuration path to SynonymProvider
0,Highlighter dist jar includes memory binary class files
0,Logging into a repository with a big version history takes a long time
0,Per thread DocumentsWriters that write their own private segments
0,TestTimeLimitedCollector  shuold not fail if the testing machine happens to be slow
0,Improve contrib/benchmark for testing near-real-time search performance
0,update NOTICE.txt
1,Removal of first version throws javax.jcr.ReferentialIntegrityException
0,HTTP Client doesn't support multipart/related content-type
0,Redesign NodeInfo.getReferences()
0,Provide access to cluster records
1,XMLTextExtractor returns an empty reader when encoding is unsupported
1,occasional MergeException while indexing
0,Analyzer for Latvian
1,Deadlock: IndexWriter.addIndexes(IndexReader[])
0,NTLM class registers Sun JCE implementation by default
0,FileRevision should have a flag to control whether to sync the file on every write.
0,Access cluster node id
0,Documentation Error for FilteredTermEnum
0,Refactoring of the Persistence Managers
1,SegmentTermEnum.next() doesn't maintain prevBuffer at end
0,Add toString() methods to QOM tree classes
0,PostgreSQL support in clustering module
0,ant generate-maven-artifacts target broken for contrib
0,Typo in NodeTypeRegistry
0,Fix NOTICE files to match consensus from legal team
0,Improved background text extraction
0,[PATCH] HttpClient#getHost & HttpClient#getPort methods are misleading
1,ClusterNode not properly shutdown when repository has shutdown
0,Consistency check/fix doesn't work with PSQL persistence manager
0,First Steps document is outdated
1,"DirectoryTaxonomyWriter can lose the INDEX_CREATE_TIME property, causing DirTaxoReader.refresh() to falsely succeed (or fail)"
0,Jackrabbit performance test suite
0,Improved log message: include path
0,cache module should handle out-of-order validations properly and unconditionally refresh
0,JSR 283: Identifier based event filtering
0,javacc-maven-plugin version in jackrabbit-core pom file
1,"When node is created and locked in same transaction, exception is thrown"
0,default behaviour of useExpectHeader
0,[Maven] Migrate checkstyle.properties to XML
0,Create OSGi Bundles from jackrabbit-webdav and jackrabbit-jcr-server libraries
1,[PATCH] ClassDescriptor.hasIdField uses faulty logic
1,IndexDeletionPolicy.delete behaves incorrectly when deleting latest generation 
0,add Galician analyzer
0,RepositoryStatistics should be more flexible
1,SSLSocketFactory.connectSocket(...) possible NPE
0,Add path encoding to ISO9075
0,don't reuse byte[] in IndexInput/Output for read/writeString
0,UUIDDocId should check IndexReader using equals()
0,ASCIIFoldingFilter: expose folding logic + small improvements to ISOLatin1AccentFilter
0,Remove Searcher from Weight#explain
0,[PATCH] queryParser.setOperator(int) should be made typesafe
0,Allow for wildcard restriction in resource-based ACEs
0,add suggester that uses shortest path/wFST instead of buckets
0,some jcr-client tests fail if a server runs on localhost:80 
1,SegmentMerger should assert .del and .s* files are not passed to createCompoundFile
0,Create UAX29URLEmailAnalyzer: a standard analyzer that recognizes URLs and emails
0,auto close idle connections
1,NativeFSLockFactory.makeLock(...).isLocked() does not work
1,DateValue.equals() relies on Calendar.equals()
1,FastVectorHighlighter: AIOOBE occurs if one PhraseQuery is contained by another PhraseQuery
0,"Implement ""point in time"" searching without relying on filesystem semantics"
1,InstantiatedIndexReader throws NullPointerException in norms() when used with a MultiReader
0,MultiThreadedConnectionManager should provide a shutdown
0,the spi2dav sandbox project should be put into a common release cycle
1,Null paths break the compare method
1,Syns2Index fails
0,Make DefaultSecurityManager the default security manager (instead of SimpleSecurityManager)
1,IndexWriter.addIndexes results in java.lang.OutOfMemoryError
1,VirtualNodeTypeStateProvider creates PropertyState with type != value(s).getType
0,TCK: SetPropertyAssumeTypeTest doesn't allow ValueFormatException upon type conversion failure
0,FastVectorHighlighter - expose FieldFragList.fragInfo for user-customizable FragmentsBuilder
0,Create a Codec to work with streaming and append-only filesystems
0,rename expungeDeletes
0,querystring still not set in Url*Method constructors
0,update tests so that both Query.XPATH and Query:SQL are treated as optional features
1,Proxy-Authorization header received on server side
1,DirectoryTaxonomyReader.refresh misbehaves with ref counts
1,QueryParser does not correctly handle escaped characters within quoted strings
0,Allow importing of ACL with unknown principals
0,adding EmptyDocIdSet/Iterator
0,Ability to group search results by field
0,LoginModuleConfig should allow to specify principalProvider-name in addition to the class
0,GCJ makefile hardcodes compiler commands
0,JCR2SPI: Remove validation check for same-named Node and Property
1,StandardTokenizer splitting all of Korean words into separate characters
0,Refactor segmentInfos from IndexReader into its subclasses
1,CachingHieraarchyManager may serve moved items
0,Repository requires access to external resource
0,"Convert some tests to new TokenStream API, better support of cross-impl AttributeImpl.copyTo()"
0,[PATCH] better exception messages when generating schema
0,Move core QueryParsers to queryparser module
0,expose shutdown method in o.a.j.jndi.BindableRepository
0,A handy utility class for tracking deprecated overridden methods
0,Un-deprecate QueryParser and remove documentation that says it will be replaced in 3.0
0,GQLTest fails occasionally
0,Add signature and major/minor version to the journal files used for clustering
1,NullPointerException during indexing in DocumentsWriter$ThreadState$FieldData.addPosition
1,ItemManager.toString() causes StackOverflowError
1,Contrib queries package Query implementations do not override equals()
0,ValueSourceQuery hits synchronization bottleneck in IndexReader.isDeleted
0,Release the OCM component
0,Add contrib libs to classpath for javadoc
0,BytesRefHash#get() should expect a BytesRef instances for consistency
0,Do not fulltext index jcr:uuid property
1,Denying a primaryType does not work in XPath
1,unable to workspace import XML.
0,OOM in TestBeiderMorseFilter.testRandom
1,FastVectorHighlighter: out of alignment when the first value is empty in multiValued field
0,Deprecate Analyzer.tokenStream
0,Create IndexWriterConfiguration and store all of IW configuration there
1,Jcr-Server: registration of ReportTypes fails
0,better explain output
0,jcr2spi: create ChangePolling thread on demand
0,TestIndexwriterWithThreads#testCloseWithThreads hangs if a thread hit an exception before indexing its first document
1,Infinite loop on basic authentication
0,Remove/Uncommit SegmentingTokenizerBase
0,SQL Azure support: clustered indexes
0,Javadoc - Field constructor with Reader needs comment about retained reference
0,DocValues.type() -> DocValues.getType()
0,Add getPath method to Authorizable interface
1,"DatabaseJournal commits twice inside a transaction, causing an error with MySQL"
0,factor out a shared spellchecking module
1,Repository does not release all resources on shutdown
1,LuceneQueryBuilder assumes readability of root-Node to be granted in any case.
1,ProxyCredentials disclosed to remote host
0,Add UserManager.createGroup(String groupID) method
0,"Add SearcherLifetimeManager, so you can retrieve the same searcher you previously used"
1,TieredMergePolicy expungeDeletes should not enforce maxMergedSegmentMB
0,Add test for Node.restore() may throw InvalidStateException
0,jcr2spi: reloading of invalidated nodes doesn't benefit from batch-read
0,"src builds fail because of no ""lib"" directory"
1,NPE in classes of OJB-PM
0,IndexWriter should detect when it's used after being closed
0,Mandatory authentication prevents webdav client connections
1,"TaxonomyWriter parents array creation is not thread safe, can cause NPE"
0,Create Jcr-Client Module
1,BLOBFileValue() might be discarded to early
0,Better 'invalid format' exception messages for value classes
0,StopFilter should not create a new CharArraySet if the given set is already an instance of CharArraySet
1,NPE when calling isCurrent() on a ParallellReader
1,DescendantSelfAxisQuery may fail with IOException when session has limited access
0,Contribute Pluggable Permission and User Management to Jackrabbit
0,Wrong method signatures in AbstractHttpClient
1,CookieSpec.formatCookie(Cookie) produces an incorrect cookie header value
0,Remove deprecated Scorer.explain(int) method
0,HTTPClient doesn't send authentication header in threaded environment
0,jira notifications
1,Requests are retried 3 times unconditionaly
0,Replace SegmentReader.Ref with AtomicInteger
0,Update idea plugin version
0,Provide access to SSLSession in ManagedClientConnection
0,Build.xml - add log level definitions
1,JCARepositoryManager does not close InputStream used to obtain repository config from classpath
1,CLONE -ManageableCollectionUtil doesn't support Maps
0,AbstractHttpClient.addRequestInterceptor should document in what order the interceptors run
0,Get rid of (another) hard coded path
1,Incorrect usage of AttributeSource.addAttribute/getAttribute leads to failures when onlyUseNewAPI=true
1,PostMethod#setParameter
0,ByteArrayBody as an alternative to InputStreamBody
0,extract test content loading from JackrabbitRepositoryStub
0,Error when registering nodetype with same propdef as supertype
0,PathHierarchyTokenizer adaptation for urls: splits reversed
1,Exception in DocumentsWriter.ThreadState.init leads to corruption
1,inconsistent repository after overlapping node add operations
0,"[PATCH] Better ""lock obtain timed out"" error message"
0,Upgrade to Logback 1.0
0,Allow o.a.j.jca.JCARepositoryManager to load repository configuration from the classpath.
1,[PATCH] Ordered spanquery with slop can fail
0,multipart feedback
1,NodeTypeRegistry.registerNodeType(NodeTypeDef) does not verify that the referenced namespaces are registered
1,jcr2spi:  Remove sanityCheck() from ItemImpl.getSession()
0,Remove some unused code in Surround query parser
1,StandardBenchmarker#makeDocument does not explicitly close opened files
0,Track FieldInfo per segment instead of per-IW-session
0,Cookie rejected
0,Some tests fail due to common use of java.io.tmpdir
0,Optimize queries with relative path in order by clause
0,remove Query.getSimilarity()
1,NullPointerException in AbstractVersionManager.createVersionHistory()
0,Make QueryAutoStopWordAnalyzer immutable and reusable
0,Session.importXml should close the input stream (as to JSR 283/JCR 2.0)
0,Add log.step support per task
0,FieldCache should include a BitSet for matching docs
1,QValueFactoryImpl$BinaryQValue must not return 'this' on getBinary
0,LuceneTestCase's uncaught exceptions handler should check for AssumptionViolatedExceptions and then not trigger test failure
1,"""Directory was previously created with a different LockFactory"" when open, close, delete a repository in a loop"
0,Access to SO_TIMEOUT for open connections
1,cluster synchronization NPE
0,Rename EasySimilarity to SimilarityBase
0,More verbose message on reference constraint violation
1,"DefaultAccessManager#hasPrivileges(String,Set,Privilege[]) doesn't close compiled permissions"
0,SPI: prefer 'Iterator' instead of specialized subclasses
1,Config incorrectly handles Windows absolute pathnames
1,redirect not handled correctly if location header doesn't have a protocol
0,Support synonym searches
0,TCK: SetPropertyValueTest#testCompactValueArrayWithNulls does not respect nodename1 and nodetype configuration properties
1,IndexWriter.addIndexesNoOptimize ignores the compound file setting of the destination index
1,KuromojiTokenizer fails with large docs
0,pom.xml in sandbox/spi has wrong scm url
0,Convert Lucene Core tests over to a simple MockQueryParser
1,Benchmark's ExtractReuters creates its temp dir wrongly if provided out-dir param ends by slash
0,MemoryFileSystem is different from other FileSystems
0,LogMergePolicy.findMergesToExpungeDeletes need to get deletes from the SegmentReader
0,Move document type definition out of repository.xml
0,Improve jcr decorator in jcr-ext
1,XPathQueryBuilder may not handle multiple jcr:deref correctly
0,introduce QValue.getCalendar()
0,Fix rawtypes warnings for Java 7 compiler
1,Jcr-Server: Invalid value for HTTP auth header
0,BaseTokenStreamTestCase should test analyzers on real-ish content
0,questionable default value for BufferedOutputStream size in HttpConnection
1,"If you pass Integer.MAX_VALUE as 2nd param to search(Query, int) you hit unexpected NegativeArraySizeException"
0,Bulgarian Analyzer
0,setAuthPreemptive restricted to BASIC AuthScheme
0,Introduce a temprary cache for intermediate query results
0,document LengthFilter wrt Unicode 4.0
0,Revise NIOFSDirectory and its usage due to NIO limitations on Thread.interrupt
1,XPath query with negative numbers incorrect
1,No entry created for this pool.
0,create configuration on InputStream
0,WordListLoader.java should be able to read stopwords from a Reader
0,"[PATCH] ant-task ""javadocs-all"" fails with OutOfMemoryError"
0,discrepancy in getTermFreqVector-methods 
0,move PerFieldCodecWrapper into codecs package
0,TCK: GetPersistentQueryPathTest and SaveTest require nt:query
1,JCRUrlConnection relies on nt:file/nt:resource
0,"Fix wrong clover analysis because of backwards-tests, upgrade clover to 2.6.3 or better"
0,Copy/Paste-Typo in toString() for SpanQueryFilter
0,Provide a method for writing name space declarations in CompactNodeTypeDefWriter
0,Improve logging in LazyItemIterator#prefetchNext 
0,Check for boundary conditions in FieldInfos
0,FastVectorHighlighter truncates words at beginning and end of fragments
1,SPI: Helper does not properly retrieve org.apache.jackrabbit.spi.workspacename param.
0,AbstractHttpProcessor hard-wired against a single context
0,Allow easy extension of RAMDirectory
0,Participation of a workspace in a cluster should be configurable
0,have jackrabbit-core produce a test jar
0,IndexFormatTooOld/NewExc should try to include fileName + directory when possible
1,StaleItemStateException during distributed transaction
1,Node.canAddMixin(String)
0,Run 'test-tag' in nightly build
1,"TrecDocMaker skips over documents when ""Date"" is missing from documents"
1,IndexWriter.addIndexes* can deadlock in rare cases
0,NRTManager shouldn't expose its private SearcherManager
1,Error creating DB2 table for Journaling
1,testIWondiskfull checkindex failure
0,[PATCH] usage feedback for IndexFiles demo
0,[PATCH] remove unused variables
1,multitermquery scoring differences between 3x and trunk
1,"In NRT mode, and CFS enabled, IndexWriter incorrectly ties up disk space"
0,No support for Oracle schemas
0,PayloadNearQuery has hardwired explanation for 'AveragePayloadFunction'
1,cache getting out of sync with transientstore causes pathnotfoundexception
0,"Variant spelling ""Trasaction"" and ""Transaction"" now in codebase"
0,"Inconsistent, order dependant behaviour in HttpMethodBase.getResponse*"
0,Kerberos Authentication Scheme
1,JCR2SPI: test regression for WorkspaceMoveReferenceableTest.testMoveNodesReferenceableNodesNewUUID
0,"OperandEvaluator should be able to handle Nodes as well, not just Rows"
0,CachingIndexReader.initializeParents() does not scale well with large indexes
1,FSDirectory.list() is inconsistent
0,Allow CFS be empty
0,move route computation from client to director
0,Add a constructor to org.apache.http.conn.ssl.SSLSocketFactory to allow for directly wrapping a javax.net.ssl.SSLSocketFactory socketfactory
1,ConcurrentModificationException in FineGrainedISMLocking
1,NPE Exception Thrown By AbstractJournal During Commit Operation
0,building trunk  fails with javacc plugin version 2.2
1,setProperty access control evaluation does not properly cope with XA transactions
1,"IndexWriterConfig does not allow readerTermsIndexDivisor to be -1, while the latest indicates the terms index should not be loaded"
0,"Deprecate ""create"" method in FSDirectory.getDirectory in favor of IndexWriter's ""create"""
1,Digest auth uses wrong uri in proxy authentication
0,Add support for 3.0 indexes in 2.9 branch
0,replace Vector with ArrayList in Queries
0,duplicate package.html files in queryParser and analsysis.cn packages
0,MultiReader and ParallelReader accidently override doOpenIfChanged(boolean readOnly) with doOpenIfChanged(boolean doClone)
0,Deprecate/remove language-specific tokenizers in favor of StandardTokenizer
0,Stop storing TermsEnum in CloseableThreadLocal inside Terms instance
1,same named child nodes disappear on restore
1,HttpMethodBase: Port mismatch in URL for redirect to absolute location
0,Typos in method names in test classes (SetPropertyAssumeTypeTest)
1,Property.setValue(InputStream) closes stream
0,The values for the Via header are created by httpclient-cache for each cached and backend request
0,Make license checking/maintenance easier/automated
0,Document SINGLE_COOKIE_HEADER param in the cookie guide
0,"add Token.setTermText(), remove final"
0,Add org.apache.lucene.store.FSDirectory.getDirectory()
0,Let NameException extend RepositoryException
0,Remove deprecated TokenStream API
0,Add a field-filtering FilterAtomicReader to 4.0 so ParallelReaders can be better tested (in LTC.maybeWrapReader)
1,Add delete term and query need to more precisely record the bytes used
0,random sampler is not random (and so facet SamplingWrapperTest occasionally fails)
0,Upgrade to Xerces 2.8.1
0,J2EE FORM authentication (also affects pluggable authentication)
0,add back Document.getValues()
0,repository.xml: throw an exception on error
0,"Remove code duplication in MultiReader/DirectoryReader, make everything inside final"
0,"If setConfig(Config config) is called in resetInputs(), you can turn term vectors off and on by round"
0,QueryParser can produce empty sub BooleanQueries when Analyzer proudces no tokens for input
1,NullPointerException on startup if IndexingQueue has pending nodes
1,Connections are not release when a recoverable exception occurs.
0,Can not subscribe
0,Rename OriginalQueryParserHelper
0,TCK: AbstractJCRTest fails if setUp/tearDown cannot remove children of test node
1,Text.isDescendant returns false if parent is '/'
1,PlainTextExtractor returns an empty reader when encoding is unsupported
1,Can no longer set a Date property using a Long value
1,HttpClient incorrectly handles Transfer-Encoding header
0,Back-compat break with non-ascii field names
1,Problem with child order after restoring of parent
0,preflex codec doesn't order terms correctly
0,fix generics violations in contrib/modules
0,JSR 283: new Property Types
1,Repository lock keeps file open
0,Fix junit scope in maven pom
0,Move the XASession interface to jackrabbit-api
0,Use ConcurrentHashMap in RAMDirectory
1,Freezes w/ MultiThreadedHttpConnectionManager
0,AbstractQueryTest does not handle unknown result size properly
1,MockRandomMergePolicy optimizes segments not in the Set passed in
0,"UserManagement: Missing assertion that Principal name isn't """""
0,[patch] add toString for NodeImpl and PropertyImpl
1,Incorrect parsing by QueryParser.parse() when it encounters backslashes (always eats one backslash.)
1,Nullpointer when creating URI from scheme specific part with null fragment
1,LevenshteinDistance code normalization is incorrect
1,MockRAMDirectory (used only by unit tests) has some synchronization problems
0,download section of website down
0,Cleanup 'good' queries code
0,New flexible query parser
0,JSR 283: Access Property/Node from Session
0,optimize contrib/regex for flex
1,Query throws UnsupportedOperationException
0,"consistency check should get node ids in chunks, not rely on total count"
0,don't silently merge session-local transient changes with external changes before save().
0,Connection timeout logic redesign
0,Support system property to define the DefaultTransactionTimeout for a XASession
1,Escaped quotes inside a phrase cause a ParseException
0,Fully decouple IndexWriter from analyzers
1,Change Primitive Data Types from int to long in class SegmentMerger.java
0,improve arabic analyzer: light8 -> light10
0,Add ability to run backwards-compatibility tests automatically
0,HttpClient depends on jcip-annotations.jar
0,jcr-server-webapp: RMI Registration unstable
1,SamplingWrapperTest failure with certain test seed
1,PathNotFoundException but item exists
0,DisjunctionMaxQuery - Type safety  
1,builtin_nodetypes.cnd contains non-ascii chars and is not correctly decoded using websphere
1,Registering NodeType from templates throws exception about invalid decl. node type.
0,make collection element names configurable
1,Fix for NPE's in Spatial Lucene for searching bounding box only
1,Superfluous AndQueryNode  in query tree built by SQL parser
0,[HttpClient] Authenticator() - ability to perform alternate authentication
0,Remove superfluous comment in MMapDirectory.java
1,rep:excerpt() not working for attribute searches
1,Open-scoped locks may be lost on restart and might not be transferrable
0,"textfilters module patch: Support for text extraction for HTML,XML and RTF files"
0,Remove norms() support from non-atomic IndexReaders
0,[PATCH] cleanup unwanted stream closing that isn't used
1,[contrib-bdb] initialization fails if directory doesn't exist
0,Lucene Scorer implementations should handle the 'advance' to NO_MORE_DOCS optimisation better
0,Split DocMaker into ContentSource and DocMaker
0,Lucene 2.0 requirements - Remove all deprecated code
0,clean up build files so contrib tests are run more easily
0,counter field in segments file is not documented in fileformats.xml
0,Replace BundleFsPersistenceManager with DerbyPersistenceManager in the JR Core indexing tests
1,HttpMultiClient reuses closed connections
1,UserInfo disapears after creating URI
1,SnapshotDeletionPolicy.snapshot() throws NPE if no commits happened
0,Test case for RTFTextExtractor
0,Session leak in API test cases
0,Speedup of CharArraySet#copy if a CharArraySet instance is passed to copy.
0,don't try to cache a composite reader's MultiBits deletedDocs
0,"CookiePolicy.registerCookieSpec(CookiePolicy.DEFAULT, <Some CookieSpec>); does not work as documented"
0,Don't create compound file for large segments by default
0,Remove per-document multiply in FilteredQuery
0,Add IndexReader.acquire() and release() methods using IndexReader's ref counting
