label,summarydescription
0,Consolidate type safe wrappers for commons-collection classes
0,Cut Norms over to DocValues
0,augment logging information around CachingEntryCollector
0,add concurrent merge policy
0,create a simple test that indexes and searches byte[] terms
0,Decouple indexer from Document/Field impls
0,warn on invalid set-cookie header
0,Expose FilteredTermsEnum from MTQ 
0,"Clean up old JIRA issues in component ""Other"""
0,Provide limit on phrase analysis in FastVectorHighlighter
0,JSR 283 lifecycle management
0,Remove the unneeded cqfs dependencies
0,Highlighter dist jar includes memory binary class files
0,wrong assumptions in test cases about lock tokens
0,New method on NodeTypeManagerImpl to reregister nodetypes
0,Allow name to be set in PropertyInfoBuilder and NodeInfoBuilder
0,Unnecessary parsing of Name value
0,Field Selection and Lazy Field Loading
0,Add an explicit method to invoke IndexDeletionPolicy
0,Support all of unicode in StandardTokenizer
0,Prevent logins during repository shutdown
0,Allow storing user data when IndexWriter.commit() is called
0,Site search powered by Lucene/Solr
0,Highlighter Documentation updates
0,EnwikiQueryMaker
0,BoostingTermQuery's BoostingSpanScorer class should be protected instead of package access
0,NTLM class registers Sun JCE implementation by default
0,"add IndexWriter.removeUnferencedFiles, so apps can more immediately delete index files when readers are closed"
0,Remove query handler idleTime
0,Various improvment to Path and PathImpl
0,Reduce memory usage of DocIds
0,"Move FuzzyQuery rewrite as separate RewriteMode into MTQ, was: Highlighter fails to highlight FuzzyQuery"
0,remove deprecated classes from spatial
0,Remove per-document multiply in FilteredQuery
0,encoding of GermanAnalyzer.java and GermanStemmer.java isn't utf-8
0,TestIndexWriter.testOptimizeTempSpaceUsage fails w/ SimpleText codec
0,lucenetestcase ease of use improvements
0,Extend the client's redirect handling interface to allow control of the content of the redirect
0,Improve Performance of DescendantSelfAxisQuery
0,BaseTokenStreamTestCase should test analyzers on real-ish content
0,Preserving UUID and document version history on repository migration
0,Distinct field value count per group
0,queryparser makes all CJK queries phrase queries regardless of analyzer
0,introduce QValue.getCalendar()
0,Align the code base with checkstyle
0,NodeTypeManagerImpl.hasNodeType should allow unknown prefixes
0,Filter to process output of ICUTokenizer and create overlapping bigrams for CJK 
0,Allow controllable printing of the hits
0,Optimization for FieldDocSortedHitQueue
0,Improve parallel tests
0,auto close idle connections
0,Jcr2Spi: UpdateTest#testUpdateRemovesExtraProperty and #testUpdateAddsMissingSubtree fail occasionally
0,ServerQuery does not use RemoteAdapterFactory for creating ServerQueryResult
0,Changes.html not explicitly included in release
0,[PATCH] Differently configured Lucene 'instances' in same JVM
0,Demo HTML parser gives incorrect summaries when title is repeated as a heading
0,"Handle virtual hosts, relative urls, multi-homing"
0,"contrib/benchmark:  configurable HTML Parser, external classes to path, exhaustive doc maker"
0,Data Store: garbage collection should ignore removed items
0,Add a field-filtering FilterAtomicReader to 4.0 so ParallelReaders can be better tested (in LTC.maybeWrapReader)
0,Reorganize Jackrabbit into 'core' 'api' and 'commons'
0,[PATCH] Avoid checking for TermBuffer in SegmentTermEnum#scanTo
0,Name and Path interfaces in SPI
0,refactoring of docvalues params in Codec.java
0,ProxyHost/HttpHost: Checks for null when javadoc document null ok
0,StopFilter should have option to incr positionIncrement after stop word
0,o.a.j.webdav.jcr.DavResourceFactoryImpl#createResource creates VersionControlledResource instances regardless of mix:versionable status
0,3.0 not compile-time compatible with 2.0 library usage
0,Some tests fail due to common use of java.io.tmpdir
0,JSR 283: adopt CND syntax changes
0,Remove QueryResultImpl and rename LazyQueryResultImpl to QueryResultImpl
0,DateUtils should cache SimpleDateFormat
0,TermAttribute.termLength() optimization
0,Contrib Analyzer Setters should be deprecated and replace with ctor arguments
0,IndexReader.close should forcefully evict entries from FieldCache
0,Cannot use Lucene in an unsigned applet due to Java security restrictions
0,NamespaceRegistryTest uses an invalid URI as namespace URI
0,jcr mapping layer does not expose node move and node copy via PersistenceManager.java
0,Contrib analyzers need tests
0,RepositoryStub implementation in jackrabbit-core
0,Add toString() or getName() method to IndexReader
0,TermsFilter: reuse TermDocs
0,Contrib CharTokenizer classes should be instantiated using their new Version based ctors
0,Fixes a handful of misspellings/mistakes in changes.txt
0,Add reopen(IndexCommit) methods to IndexReader
0,Make getAttribute(Class attClass) Generic
0,Customizable Cookie Policy
0,Put JavaDoc resources in src/main/javadoc
0,Use type StaticOperand for fullTextSearchExpression
0,Cookie.compare(...) uses single instance STRING_COLLATOR to do blocking compares
0,loadURI compile error with Maven 1.0.2
0,Multi-level skipping on posting lists
0,Can not subscribe
0,AbstractWebdavServlet: add protected method sendUnauthorized
0,Proxy tunneling/auth with CONNECT for non-HTTP protocols
0,XMLIndexFilter should index the attributes
0,DisjunctionScorer
0,"GData Server - Milestone 3 Patch, Bugfixes, Documentation"
0,IntelliJ IDEA and Eclipse setup
0,Incorrect slf4j-log4j12 dependency scope in spi-commons
0,JavaDoc getConnection methods in Connection Managers
0,Add SimpleFragListBuilder constructor with margin parameter
0,New Analyzer for buffering tokens
0,VFS backed file system
0,LuceneTestCase's uncaught exceptions handler should check for AssumptionViolatedExceptions and then not trigger test failure
0,"Speedup merging of stored fields when field mapping ""matches"""
0,Hindi Analyzer
0,MultiReader.norm() takes up too much memory: norms byte[] should be made into an Object
0,Cache jcr name to QName mappings
0,Separate SegmentReaders (and other atomic readers) from composite IndexReaders
0,remove IndexDocValuesField
0,Suggestion regarding NodeImpl and PropertyImpl in jackrabbit.core
0,refactor HttpClientConnection and HttpProxyConnection
0,Upgrade to Tika 0.10
0,Publish source/javadoc jar files to the Maven repository
0,Upgrade to SLF4J 1.3
0,Improve InfoStream class in trunk to be more consistent with logging-frameworks like slf4j/log4j/commons-logging
0,Make tests using java.util.Random reproducible on failure
0,getDocValues should provide a MultiReader DocValues abstraction
0,BoostingNearQuery must implement clone - now it clones to a NearSpanQuery - cloning is required for Span container classes
0,"Inconsistent, order dependant behaviour in HttpMethodBase.getResponse*"
0,substitute for URLUtils.java
0,reusing connections is unreliable
0,Add plugable mechanism for import/export of webdav-server
0,Enable passing a config into PKIndexSplitter
0,DatabasePersistenceManager & DatabaseFileSystem: try to gracefully recover from connection loss
0,JSR 283: Introduce Event.getDate()
0,speed up core tests
0,LargeDocHighlighter - another span highlighter optimized for large documents
0,Root exception not logged in ClusterNode for ClusterException
0,Update the Highlighter to use the new TokenStream API
0,IP address of the server of a HttpConnection
0,Choose a specific Directory implementation running the CheckIndex main
0,CacheManager (Memory Management in Jackrabbit)
0,Incomplete lucene-core-1.9.1 in Maven2 repository
0,"Move FunctionQuery, ValueSources and DocValues to Queries module"
0,Modified QueryImpl to enable external query builders to read and write JCR expressions in the orderBy Clause
0,More Fine grained Permission Flags
0,Move backwards compatibility tests to trunk
0,MultithreadedConnectionManager and IdleConnectionTimeoutThread improvements
0,Upgrade to Xerces 2.8.1
0,Make open scoped locks recoverable
0,Make not yet final core/contrib TokenStream/Filter implementations final
0,Use parallel arrays instead of PostingList objects
0,Make IndexReader really read-only in Lucene 4.0
0,Enable setting hits queue size in Search*Task in contrib/benchmark
0,Add relative path parameter to rep:excerpt()
0,Add support for Digest authentication to the Authenticator class
0,improve test coverage of multi-segment indices
0,Add support for benchmarking Collectors
0,Add ability to run backwards-compatibility tests automatically
0,[PATCH] Add StopFilter ignoreCase option
0,Support lower-/upper-case functions
0,Speedup of CharArraySet#copy if a CharArraySet instance is passed to copy.
0,Automatic staging of the non-Maven release artefacts
0,Allow PackedInts.ReaderIterator to advance more than one value
0,Check for boundary conditions in FieldInfos
0,Jcr-Server: missing-auth-mapping init parameter should have option for GuestCredential login
0,Rename Analyzer.reusableTokenStream() to tokenStream()
0,Improved READMEs for building sequence of trunk and jcr-server
0,counter field in segments file is not documented in fileformats.xml
0,Improve the use of isDeleted in the indexing code
0,Remove Serializable on ItemState classes
0,Handling sub-domain cookies.
0,"Add FieldCache.getTermBytes, to load term data as byte[]"
0,Improvements to contrib.benchmark for TREC collections
0,[PATCH] import cleanup
0,3.x backwards tests are using Version.LUCENE_CURRENT: aren't testing backwards!
0,TestUTF32ToUTF8 can run forever
0,Provide factory method to create DefaultHttpClient instances pre-configured based on JSSE and networking system properties
0,"Link javadocs of HttpClient, HttpCore and HttpMime"
0,TestIndexwriterWithThreads#testCloseWithThreads hangs if a thread hit an exception before indexing its first document
0,Internal Timeout Handling in the TransactionContext is not XA Spec. conform
0,Deployment of webdav servlet on Jboss problem - logging
0,move deletes under codec
0,Configure Maximum Connection Lifetimes
0,HTTPClient 4.1 auto slash removal
0,replace collation/lib/icu4j.jar with a smaller icu jar
0,Provide feedback mechanism to CredentialsProvider
0,Improvement to UndefinedTypeConverterImpl to map super types effectively
0,Deprecate SimilarityDelegator and Similarity.lengthNorm
0,Confusing Javadoc in Searchable.java
0,JSR 283: JCR Names
0,Remove old hooks for the implementation of hard links
0,fileformats.xml doesn't document compound file streams
0,WorkspaceUpdateChannel.updateCommitted logs too much
0,PrivilegeHandlerTest fails on Windows
0,Error reporting page for jackrabbit-webapp
0,add shortcut method to CndImporter which makes it easier to rereigster node types
0,[PATCH] Improved javadoc for maxClauseCount
0,Allow use of compact DocIdSet in CachingWrapperFilter
0,Add a ton of missing license headers throughout test/demo/contrib
0,Precompile JavaCC parsers in jackrabbit-spi-commons
0,Create IndexWriterConfiguration and store all of IW configuration there
0,Jcr-Server: Avoid xml parsing if request body is missing
0,CMS merge throttling is not aggressive enough
0,"Add NumericField, make plain text numeric parsers public in FieldCache, move trie parsers to FieldCache"
0,Revise internal data structures of ThreadSafeClientConnManager
0,Exception root cause is swallowed in various places
0,Wrong schemaObjectPrefix parameter in default repository.xml
0,add support for RFC 3253 to the simple server
0,[PATCH] small fixes to the new scoring.html doc
0,Demo HTML parser doesn't work for international documents
0,jUnit test-cases: success of some DocumentViewImportTest tests depends on Xerxes version being used
0,[PATCH] usage feedback for IndexFiles demo
0,Add JCR-RMI documentation to the Jackrabbit web site
0,Set jcr and servlet-api dependency scope to provided
0,add target jvm in maven properties for compilation
0,ItemImpl#validateTransientItems: Incomplete validation of mandatory child item
0,Change remaining contrib streams/filters to use new TokenStream API
0,A handy utility class for tracking deprecated overridden methods
0,Factor out ByteSliceWriter from DocumentsWriterFieldData
0,IndexWriter should detect when it's used after being closed
0,Some files are missing the license headers
0,CharacterCache - references deleted 
0,Mavenize Project
0,Improve aggregate node indexing code
0,toplevel exception cleanup
0,A new Greek Analyzer for Lucene
0,Improve lifecycle management of JCA connector
0,Swap URL+Email recognizing StandardTokenizer and UAX29Tokenizer
0,Tokenizers (which are the source of Tokens) should call AttributeSource.clearAttributes() first
0,Java 1.4 compile error in Eclipse
0,TestBackwardsCompatibility needs terms with U+E000 to U+FFFF
0,potential memory leak when using ThreadSafeClientConnManager
0,EventImpl should implement toString
0,"terminology: source uses ""protected  property"" for something that only only indirectly has to do with that term"
0,contrib/benchmark config does not play nice with doubles with the flush.by.ram value
0,reorganize contrib modules
0,Use a System.arraycopy more than a for
0,Use Maven dependency management
0,Source packaging fails if ${dist.dir} does not exist
0,Add m2e lifecycle mappings for Eclipse Indigo
0,Improved reusability of the JCA package
0,Provide support for non-ASCII charsets in the multipart disposition-content header
0,standard codec's terms dict seek should only scan if new term is in same index block
0,Make all classes that have a close() methods instanceof Closeable (Java 1.5)
0,Reduce memory usage of transient nodes
0,Rename package names
0,Favour QValue.getPath() over getString() where appropriate
0,IndexWriter.mergeSegments should not hold the commit lock while cleaning up.
0,Use ConcurrentHashMap instead of HashMap wherever thread-safe access is needed
0,Scorer.skipTo(current) remains on current for some scorers
0,Consider making HostConfiguration immutable
0,junit dependency in pom.xml with default compile scope
0,add TCK test for Info map of NODE_MOVED event on node reordering
0,ProtocolException thrown on slightly broken headers
0,Move common implementations of SPI interfaces to spi-commons module
0,Several final classes have non-overriding protected members
0,IndexModifier has incomplete Javadocs
0,Highlighter should support all MultiTermQuery subclasses without casts
0,Avoidable synchronization bottleneck in MatchAlldocsQuery$MatchAllScorer
0,add infrastructure for longer running nightly test cases
0,Optimize queries that check for the existence of a property
0,Improve automaton's MinimizeOperations.minimizeHopcroft() to not create so many objects
0,Windows specific implementation of the Digest auth scheme
0, Reduce number of compiler warning by adding @Override and generics where appropriate 
0,QueryHandler should use lucene Input-/OutputStream implementations
0,Speed up NodeIndexer.isIndexed() check
0,Cleanup 'good' queries code
0,Generify Security API
0,yank SegmentReader.norm out of SegmentReader.java
0,Avoid string concatenation in AbstractBundlePersistenceManager
0,Avoid String.intern() when indexing
0,Remove RepositoryService exists()
0,SPI: Javadoc Issue with QNodeTypeDefinition#getPropertyDefs and #getChildNodeDefs
0,"Fix wrong clover analysis because of backwards-tests, upgrade clover to 2.6.3 or better"
0,Reintroduce NamespaceStorage
0,Some concurrency improvements for NRT
0,Database Data Store: support database type 'mssql'
0,lock token validity
0,SPI: RepositoryService.getItemInfos should be allowed to return entries outside of the requested tree.
0,uploading large streams through rmi
0,DirListingExportHandler: Should not implement PropertyHandler
0,"If test has methods with @Ignore, we should print out a notice"
0,Implement Connection Timeouts
0,Improve jcr decorator in jcr-ext
0,"[PATCH] BitSetQuery, FastPrefixQuery, FastWildcardQuery and FastQueryParser"
0,Remove Author tags from code
0,NetscapeDraftSpec is too strict about cookie expires date format
0,Move SmartChineseAnalyzer & resources to own contrib project
0,Buffered I/O in IndexInfos
0,Store DocValues per segment instead of per field
0,Improve Spatial Utility like classes
0,Some improvements to _TestUtil and its usage
0,Position based TermVectorMapper
0,JSR 283: Locking
0,httpclient build requires jdk 1.4 or jce in classpath
0,Move Function grouping collectors from Solr to grouping module
0,Jackrabbit does not allow concurrent reads to the data store if copyWhenReading=false
0,Make the extraction of Session UserIDs from Subjects configurable
0,Credentials ignored if realm specified in preemptive authentication
0,Jcr-Server: Usage of Cache-Control header
0,IndexWriter has incomplete Javadocs
0,Add log information when node/property type determination fails
0,Convert NumericUtils and NumericTokenStream to use BytesRef instead of Strings/char[]
0,Improve logging in LazyItemIterator#prefetchNext 
0,add Galician analyzer
0,Restructure codec hierarchy
0,Child Axis support in order by clause
0,client cache does not respect 'Cache-Control: no-store' on requests
0,DatabaseJournal needs connection reestablishment logic
0,Rename IOUtils.close methods
0,CacheManager interval between recalculation of cache sizes should be configurable
0,Response handlers
0,NodeBasedGroup#isMember(Principal) should have shortcut for the everyone group.
0,Remove ImportContextImpl#getDetector
0,Lucene 2.0 requirements - Remove all deprecated code
0,cutover oal.index.* tests to use a random IWC to tease out bugs
0,MultiThreadedHttpConnectionManager never reclaims unused connectons
0,Remove unused method RedoLog.clear()
0,"Add User#changePassword(String newPw, String oldPw)"
0,Deprecate all String/File ctors/opens in IndexReader/IndexWriter/IndexSearcher
0,Extend the consistency check in BundleDbPersistenceManager's to fix child-parent relations
0,Missing jackrabbit-rmi-service.xml from jackrabbit-jcr-rmi-1.2.1.jar
0,norms file can become unexpectedly enormous
0,the unversioned site points to a dead trunk
0,Stop text extraction when the maxFieldLength limit is reached
0,Make TopDocs constructor public
0,Maintain norms in a single file .nrm
0,Coarser granularity of node type unregistration notifications
0,Use of google-code-prettify for Lucene/Solr Javadoc
0,Improved error reporting from JcrUtils.getRepository
0,Various inner classes maintain references to owning class for no reason
0,consolidate FieldCache and ExtendedFieldCache instances
0,lucene jars should include LiCENSE and NOTICE
0,"Support underscore in domain name, or provide better exception"
0,LogMergePolicy should use the number of deleted docs when deciding which segments to merge
0,expose PM for versioning manager so that the consistency check can be run from test cases
0,Deprecate IndexModifier
0,create test case to verify we support > 2.1B terms
0,Extend FieldCache architecture to multiple Values
0,Cutover remaining usage of pre-flex APIs
0,refactoring of DavSession acquisition in jcr-server
0,allow specifying -Dbootclasspath for javac/javadocs
0,J2EE FORM authentication (also affects pluggable authentication)
0,factor CharTokenizer/CharacterUtils into analyzers module
0,[PATCH] documentation typo
0,repositoryConfig should use setter for its internal components
0,Cloned SegmentReaders fail to share FieldCache entries
0,Enhance Ingres persistence bundle to handle unicode
0,Supporting deleteDocuments in IndexWriter (Code and Performance Results Provided)
0,provide option to automatically dispose idle workspaces
0,Make WordDelimiterFilter's instantiation more readable
0,add Terms.docCount
0,Consistency check/fix doesn't work with PSQL persistence manager
0,wildcardquery rewrite improvements
0,DisjunctionMaxQuery - Type safety  
0,"Update dependency versions for commons-collections, slf4j and derby"
0,Similarity javadocs look ugly if created with java7's javadoc
0,AbstractQueryTest.evaluateResultOrder() should fail if workspace does not contain enough content
0,connection wrapper prevents GC of TSCCM
0,Avoid using BitSets in ChildAxisQuery to minimize memory usage
0,Provide support for unconnected sockets
0,Remove jcr-commons dependency from jackrabbit-webdav
0,TCK: SetValueDateTest compares Calendar objects
0,Make cache limits configurable
0,remove unused code in SmartChineseAnalyzer hmm pkg
0,"CLONE -QueryParser is not applicable for the arguments (String, String, Analyzer) error in results.jsp when executing search in the browser (demo from Lucene 2.0)"
0,HuperDuperSynonymsFilter™
0,Remove shared doc stores
0,Add contrib libs to classpath for javadoc
0,Graduate appendingcodec from contrib/misc
0,IndexReader subclasses must implement flex APIs
0,Similarity.java javadocs and simplifications for 4.0
0,Dependency URL broken for commons-logging
0,MatchAllDocsQuery to return all documents
0,OCM:Add the ability to specify name of a Collection Element through XML Mapping files.
0,SPI implementations currently need to provide implementations of both ValueFactory and QValueFactory
0,Query#mergeBooleanQueries argument should be of type BooleanQuery[] instead of Query[]
0,Use jackrabbit 1.2.1
0,JSR 283: JCR Path
0,Faster packaging of the standalone jar
0,Improve org.apache.lucene.search.Filter Documentation and Tests to reflect per segment readers
0,OracleFileSystem uses getClass().getResourceAsStream to load schema file
0,Let NameException extend RepositoryException
0,Break the spi2dav dependency to jcr-server
0,Introduce cache for frequently used index lookups
0,Make it possible to configure Lucene Analyzer for SearchIndex
0,extract test content loading from JackrabbitRepositoryStub
0,Deprecate BLOBStore (use the DataStore instead)
0,make NamespaceContext#getPrefix(java.lang.String) iterative instead of recursive
0,NamespaceRegistryTest.testRegisterNamespace test assumptions
0,Helper Method to escape illegal XPath Search Term
0,improve performance when saving a node with a large number of child nodes (e.g. > 10k child node entries)
0,allow case insensitive searches
0,ReorderReferenceableSNSTest failure
0,Provide utility for handling large number of child nodes/properties
0,"IndexableBinaryStringTools: convert arbitrary byte sequences into Strings that can be used as index terms, and vice versa"
0,Adding Event interface and isLocal()
0,Add tests.iter.min to improve controlling tests.iter's behavior
0,[API Doc] Document exceptions thrown on execute methods
0,Get javadoc for the similarities package in shape
0,Add a document describing the HttpClient release process
0,HttpState#PREEMPTIVE_PROPERTY removed.
0,Precedence query parser using the contrib/queryparser framework
0,"Add next() and skipTo() variants to DocIdSetIterator that return the current doc, instead of boolean"
0,Log creation impairs performance
0,Typo in log output
0,Incorrect license headers in multiple components
0,Missing derby dependency
0,Create OSGi Bundles from jackrabbit-webdav and jackrabbit-jcr-server libraries
0,Cleanup use of EncodingUtil and HttpConstants
0,QueryParser support for MatchAllDocs
0,remove RoutedRequest from ClientRequestDirector interface
0,Enable DocValues by default for every Codec
0,[PATCH] LockFactory implementation based on OS native locks (java.nio.*)
0,Allow (or bring back) the ability to setRAMBufferSizeMB on an open IndexWriter
0,Lucene Search not scalling
0,dependencies for route planner implementations
0,MergeException from CMS threads should record the Directory
0,Source release files missing the *.pom.template files
0,make Query.createWeight public (or add back Query.createQueryWeight())
0,New QueryParser should not allow leading wildcard by default
0,Grouped total count
0,FSImport.java link on wiki is dead
0,Remove superfluous comment in MMapDirectory.java
0,setAuthPreemptive restricted to BASIC AuthScheme
0,Build SegmentCodecs incrementally for consistent codecIDs during indexing
0,optimization in sending request
0,Separate javadocs for core and contribs
0,javacc ant task for contrib/misc precedence query parser
0,FastVectorHighlighter: support DisjunctionMaxQuery
0,NodeStateMerger.merge should abort if the primary type of the 2 states to be compare are not the same
0,Move MemoryJournal from test to main
0,SQL2 parser: Support CAST
0,JSR 283: Repository Compliance
0,Inefficient growth of OpenBitSet
0,TCK: RestoreTest.testRestoreLabel
0,"TermVectorAccessor, transparent vector space access "
0,[PATCH] to remove synchronized code from TermVectorsReader
0,Change defaultValues format in NodeTypes XML to jcr value
0,Redesign NodeInfo.getReferences()
0,JSR 283 Observation
0,Implement caching mechanism for ItemInfo batches
0,"Trunk fails tests, FSD.open() - related"
0,Move listeners from item state to item state managers
0,Text extractor classes are obsolete in web
0,support offsets in MemoryPostings
0,SQL2 parser: improved error message for ambiguous properties in joins
0,Release the OCM component
0,Jackrabbit depends on Oracle driver for BLOB support in Oracle versions previous than 10.2
0,"Add some more constants for newer Java versions to Constants.class, remove outdated ones."
0,Remove JakarteRegExCapabilities shim to access package protected field
0,Modify ParallelMultiSearcher to use a CompletionService instead of slowly polling for results
0,Unnecessary hasItemState() call in SessionItemStateManager
0,"When using QueryWrapperFilter with CachingWrapperFilter, QueryWrapperFilter returns a DocIdSet that creates a Scorer, which gets cached rather than a bit set"
0,Bad transitive dependencies in commons-httpclient
0,"Links in Section ""Example Code"" are broken"
0,Make DocumentsWriter more robust on hitting OOM
0,Documentation for tii and tis files seems to be out of sync with code
0,EnwikiConentSource does not work with parallel tasks
0,Move XML QueryParser to queryparser module
0,nightly builds depend on clover
0,rev. 169301: wrong directory name in build.xml
0,Add new bit set impl for caching filters
0,Node.addNode() does not scale with increasing content
0,Per thread DocumentsWriters that write their own private segments
0,Create UAX29URLEmailAnalyzer: a standard analyzer that recognizes URLs and emails
0,Make it possible to get multiple nodes in one call via davex
0,UserManagement: Limit set of properties exposed by AuthorizableImpl
0,optional norms
0,Document order of result nodes should be configurable
0,Introduce SessionInfo parameter for AbstractRepositoryService.createRootNodeDefinition()  
0,[PATCH] better exception messages when generating schema
0,move SmartChineseAnalyzer into the smartcn package
0,Let the AbstractISMLockingTest tests fail properly
0,SimpleAnalyzer and WhitespaceAnalyzer should have Version ctors
0,move intblock/sep codecs into test
0,RepositoryImpl.activeSessions should use Session instead of SessionImpl
0,Added New Token API impl for ASCIIFoldingFilter
0,Stop using BaseException
0,Add maven-eclipse-plugin properties to project.xml for easier configuration in IDE
0,Skip sync delay when changes are found
0,[PATCH] new method: Document.remove()
0,GroupImp#getMembers and #getDeclaredMembers should return RangeIterator
0,Session leak in API test cases
0,TCK: SetPropertyAssumeTypeTest doesn't allow ValueFormatException upon type conversion failure
0,New method to add an array of parameters to PostMethod
0,Include OCM in the main Jackrabbit build when using Java 5
0,temporary files created by some jUnit test are not automatically removed
0,MergePolicy should require an IndexWriter upon construction
0,Error when registering nodetype with same propdef as supertype
0,TopDocsCollector should have bounded generic <T extends ScoreDoc>
0,Refactoring of the Persistence Managers
0,Documentation bug.  The 2.4.1 query parser syntax wiki page says it is for 1.9
0,authentication order has changed from 1.4.x to 1.5.x
0,DateField class should be public
0,ExtendableQueryParser should allow extensions to access the toplevel parser settings/ properties
0,SQL2 queries are not logged
0,Public Suffix List
0,Add shutdown method to SimpleHttpConnectionManager
0,allow unsetting of DEFAULT_PROXY and FORCED_ROUTE parameters in the client stack
0,Implement StandardTokenizer with the UAX#29 Standard
0,IndexWriter.addIndexes can make any incoming segment into CFS if it isn't already
0,Use repository service wide namespace cache
0,[OCM] Add unit tests with BundleDbPersistenceManager
0,[PATCH] remove minor unneeded code stutter
0,BooleanQuery add public method that returns number of clauses this query
0,Add AttributeSource.copyTo(AttributeSource)
0,Benchmark contrib should allow multiple locations in ext.classpath
0,REFERENCE properties produce duplicate strings in memory
0,spi2davex NodeInfoImpl should use HashSet instead of ArrayList for childInfos
0,Support only-if-cached directive
0,Minor changes to SimpleHTMLFormatter
0,unexpected session is used  in XATest.testAddNodeCommit()
0,RepositoryLock does not work on NFS sometimes
0,Nightly build archives do not contain Java source code.
0,Improve excerpt fragments
0,Excessive Arrays.fill(0) in DocumentsWriter drastically slows down small docs (3.9X slowdown!)
0,Need setURI() methods in HttpMethod interface
0,Logger (Category) names don't follow common pattern
0,jcr ext doesn't compile with jdk 1.4
0,Implement QueryObjectModelFactory.fullTextSearch() in QueryManagerImpl
0,Improve BufferedIndexInput.readBytes() performance
0,Multiple PropertyDefs with same name not possible
0,switch appendingcodec to use appending blocktree
0,Add reflection API to AttributeSource/AttributeImpl
0,Land DWPT on trunk
0,DirectoryTaxonomyWriter should throw a proper exception if it was closed
0,Add user manager performance tests 
0,Move hasVectors() & hasProx() responsibility out of SegmentInfo to FieldInfos 
0,JCR2SPI: several performance improvements pointed out by Findbugs
0,+ - operators allow any amount of whitespace
0,OracleDatabaseJournal should assume Oracle defaults
0,Typo in repository.xml
0,Add join query to Lucene
0,default behaviour of useExpectHeader
0,allow an alg file to specify the default codec
0,Move to a newer vesion of Commons Collections
0,Lazy field loading breaks backward compat
0,Allow setting the IndexWriter docstore to be a different directory
0,Remove SVN.exe and revision numbers from build.xml by svn-copy the backwards branch and linking snowball tests by svn:externals
0,NodeEntryImpl.getWorkspaceId() very inefficient 
0,Add read acessor for user data to SessionInfoImpl
0,Allow basic regexp in namespace prefix of index-rule
0,Chunked transfer encoding not isolated from application.
0,[PATCH] Efficiently retrieve sizes of field values
0,remove support for event bundle IDs
0,GetReferencesNodeTest test assumptions
0,Create a Size Estimator model for Lucene and Solr
0,Improve name resolution
0,Pre-analyzed fields
0,improve arabic analyzer: light8 -> light10
0,Remove dependency on Jackrabbit-core
0,DocumentsWriter.applyDeletes should not create TermDocs or IndexSearcher if not needed
0,Change project names to start with jackrabbit
0,"Change contrib/spatial to use trie's NumericUtils, and remove NumberUtils"
0,Modify LazyQueryResultImpl to allow resultFetchSize to be set programmatically
0,"Extend contrib Highlighter to properly support PhraseQuery, SpanQuery,  ConstantScoreRangeQuery"
0,Allow MergePolicy to select non-contiguous merges
0,misleading lack of javadoc in StringRequestEntity
0,Add open ended range query syntax to QueryParser
0,Merge CharTermAttribute and deprecations to stable
0,TCK: ImpersonateTest#testImpersonate should allow LoginException
0,Improve multihome support
0,Create org.apache.jackrabbit.core.id
0,QueryObjectModelImpl should execute queries as SessionOperation(s)
0,Add option to ReverseStringFilter to mark reversed tokens
0,Numeric range searching with large value sets
0,Use Iterable<? extends UrlEncodedFormEntity> instead of List<? extends UrlEncodedFormEntity> in URLEncodedUtils.format and UrlEncodedFormEntity
0,remove MoreLikeThis's default analyzer
0,"In IndexSearcher class, make subReader and docCount arrays protected so sub classes can access them"
0,QueryHandler.init() should take a context argument
0,RFC 2965 Support (Port sensitive cookies)
0,Properly close resources
0,Document SINGLE_COOKIE_HEADER param in the cookie guide
0,Allow pseudo properties in query relation
0,Add a TypeTokenFilter
0,Add option to make sorting in user/group query case insensitive
0,Preserve whitespace in <code> sections in the Changes.html generated from CHANGES.txt by changes2html.pl
0,don't silently merge session-local transient changes with external changes before save().
0,GCJ build fails with JDK 1.5
0,javadocs very very ugly if you generate with java7
0,"Enhanced JCR remoting (extending webdav SPI impl, basic remoting servlet)"
0,A faster JFlex-based replacement for StandardAnalyzer
0,Make the Payload Boosting Queries consistent
0,Default KuromojiAnalyzer to use search mode
0,Land DocValues on trunk
0,Sun hotspot compiler bug in 1.6.0_04/05 affects Lucene
0,Remove sanityCheck() from ItemImpl.getSession()
0,add icu-based tokenizer for unicode text segmentation
0,All Tokenizer implementations should have constructors that take AttributeSource and AttributeFactory
0,"HttpRoute.equals(Object o) is quite inefficient, as it does not take full advantage of shortcut logic"
0,HttpClient 'ParamBeans' for easier configuration
0,XMLPersistenceManager fails after creating too many directories on linux
0,Add more unit on collection fields
0,user need a way to control cookie policy
0,Upgrade to Logback 1.0
0,upgrade icu to 4.8
0,Jackrabbit performance test suite
0,Lucene Scorer implementations should handle the 'advance' to NO_MORE_DOCS optimisation better
0,Annotation based implementation of jackrabbit ocm
0,date encoding limitation removing
0,JSR 283: Identifier based event filtering
0,Contrib/Jcr-Server: Improve package structure
0,Typo in PropertyDefinitionTemplate
0,Unnecessary assert in org.apache.lucene.index.DocumentsWriterThreadState.trimFields()
0,Upgrade contrib/bdb-persistence to work w/Jackrabbit 1.3
