label,summarydescription
0,create a simple test that indexes and searches byte[] terms
0,Generalize SearcherManager
0,Make collecting group membership information lazy
0,Update site lucene-sandbox page
0,Eliminate unnecessary uses of Hashtable and Vector
0,DateField class should be public
0,SQL2 parser: improved error message for ambiguous properties in joins
0,Drop the Dumpable interface
0,"Allow QP subclasses to support Wildcard Queries with leading ""*"""
0,Open up org.apache.commons.httpclient.Base64 please
0,Revise Weight#scorer & Filter#getDocIdSet API to pass Readers context
0,Degrade gracefully when reading invalid date values
0,Remove the unneeded cqfs dependencies
0,request.abort() should interrupt thread waiting for a connection
0,Generify PriorityQueue
0,New method on NodeTypeManagerImpl to reregister nodetypes
0,upgrade icu to 4.8
0,Some files are missing the license headers
0,Document Package level javadocs need improving
0,3.0 not compile-time compatible with 2.0 library usage
0,SPI: change param order with RepositoryService.createBatch
0,Stored-only fields automatically enable norms and tf when added to document
0,Improvements to user management (2)
0,Site search powered by Lucene/Solr
0,Highlighter Documentation updates
0,jcr-server-webapp: RMI Registration unstable
0,unexpected session is used  in XATest.testAddNodeCommit()
0,Add toString() methods to QOM tree classes
0,Fix JFlex tokenizer compiler warnings
0,Make Jackrabbit compile on Java 7
0,Add option to ReverseStringFilter to mark reversed tokens
0,SimpleWebdavServlet: avoid 404 for the root collection
0,Enable flexible scoring
0,remove deprecated classes from spatial
0,FastVectorHighlighter: support DisjunctionMaxQuery
0,Create a sample search page
0,TestIndexWriter.testOptimizeTempSpaceUsage fails w/ SimpleText codec
0,lucenetestcase ease of use improvements
0,Remove oal.util.MapBackedSet (Java 6 offsers Collections.newSetFromMap())
0,"Fix pom.xml in jackrabbit core (small fix, big return)"
0,nightly builds depend on clover
0,LayeredSchemeSocketFactory.createLayeredSocket() should have access to HttpParams
0,cache entry resource management should be extracted from CachingHttpClient
0,queryparser makes all CJK queries phrase queries regardless of analyzer
0,Get javadoc for the similarities package in shape
0,Change access to internal maps of HttpState to protected.
0,NodeTypeManagerImpl.hasNodeType should allow unknown prefixes
0,Filter to process output of ICUTokenizer and create overlapping bigrams for CJK 
0,Performance improvement: Lazy skipping on proximity file
0,make Query.createWeight public (or add back Query.createQueryWeight())
0,Minor typo in org.apache.commons.httpclient.Wire 2.0-rc1
0,User configurable cookie policy
0,[Maven] Migrate checkstyle.properties to XML
0,DocValues.type() -> DocValues.getType()
0,Favour QValue.getPath() over getString() where appropriate
0,[PATCH] Differently configured Lucene 'instances' in same JVM
0,Demo HTML parser gives incorrect summaries when title is repeated as a heading
0,Remove old byte[] norms api from IndexReader
0,User-defined ProtocolSocketFactory for secure connection through proxy
0,"""ant dist"" no longer generates md5's for the top-level artifacts"
0,J2EE FORM authentication (also affects pluggable authentication)
0,org.apache.jackrabbit.server.io.IOUtil getTempFile misses dot in tmp suffix
0,[PATCH] Avoid checking for TermBuffer in SegmentTermEnum#scanTo
0,Changes.html not explicitly included in release
0,Norm codec strategy in Similarity
0,addIndexes(Directory...) should not trigger merge on flush()
0,Change QueryParser to use ConstantScoreRangeQuery in preference to RangeQuery by default
0,Similarity javadocs for scoring function to relate more tightly to scoring models in effect
0,When thread is interrupted we should throw a clear exception
0,A tokenfilter to decompose compound words
0,JCR2SPI: remove duplicate item states
0,Remove QueryResultImpl and rename LazyQueryResultImpl to QueryResultImpl
0,JSR 283: adopt CND syntax changes
0,Some unit tests are not well configured
0,SQL Server support in clustering module
0,FieldComparator.TermOrdValComparator compares by value unnecessarily
0,cache should invalidate obsoleted entries mentioned in Content-Location
0,"Javadoc in jackrabbit-jcr-rmi is missing an ending "">"" "
0,jcr mapping layer does not expose node move and node copy via PersistenceManager.java
0,Add getIndexCommit method to IndexReader
0,allow SPI implementation to compute default values for autocreated properties
0,ChildNodeEntriesImpl.update logs incorrect errors
0,TermsFilter: reuse TermDocs
0,Contrib CharTokenizer classes should be instantiated using their new Version based ctors
0,Fixes a handful of misspellings/mistakes in changes.txt
0,BaseTestRangeFilter can be extremely slow
0,Make getAttribute(Class attClass) Generic
0,Customizable Cookie Policy
0,SpecialOperations.isFinite can have TERRIBLE TERRIBLE runtime in certain situations
0,MTQ rewrite + weight/scorer init should be single pass
0,Choose a specific Directory implementation running the CheckIndex main
0,"Benchmarks Enhancements (precision/recall, TREC, Wikipedia)"
0,httpclient build requires jdk 1.4 or jce in classpath
0,Add support for Digest authentication to the Authenticator class
0,Add new bit set impl for caching filters
0,Proxy tunneling/auth with CONNECT for non-HTTP protocols
0,"deprecate Document.fields(), add getFields()"
0,FieldInfos should be read-only if loaded from disk
0,Investigate ways to compile the refactored jcr-mapping for Java 1.4
0,IntelliJ IDEA and Eclipse setup
0,SPI: Get rid of unused method ItemInfo.getParentId()
0,jira notifications
0,allow unsetting of DEFAULT_PROXY and FORCED_ROUTE parameters in the client stack
0,Unit tests for HttpConn
0,VFS backed file system
0,Simple Google style query
0,advertise support for RFC4918 (WebDAV) compliance class 3
0,Default lock timeouts should have static setter/getters
0,MultiReader.norm() takes up too much memory: norms byte[] should be made into an Object
0,Cache jcr name to QName mappings
0,Separate SegmentReaders (and other atomic readers) from composite IndexReaders
0,remove IndexDocValuesField
0,Registering multiple node types with the same name in a single file must fail
0,refactor HttpClientConnection and HttpProxyConnection
0,small improvements to DWPTThreadPool
0,Upgrade to SLF4J 1.3
0,BrowserCompatHostnameVerifier and StrictHostnameVerifier should handle wildcards in SSL certificates better
0,Improve InfoStream class in trunk to be more consistent with logging-frameworks like slf4j/log4j/commons-logging
0,"Add narrow API for loading stored fields, to replace FieldSelector"
0,decorator enhancements
0,Add QueryParser.newFieldQuery
0,Cleanup 'good' queries code
0,substitute for URLUtils.java
0,Change visibility of getComparator method in SortField from protected to public
0,"Update dependency versions for commons-collections, slf4j and derby"
0,repositoryConfig should use setter for its internal components
0,DatabasePersistenceManager & DatabaseFileSystem: try to gracefully recover from connection loss
0,Add configuration path to SynonymProvider
0,Persian Analyzer
0,Improve architecture of FieldSortedHitQueue
0,Remove excessive dependencies from jcr-client module
0,[patch] javadoc and comment updates for BooleanClause.
0,"jcr-rmi maven ""site"" target fails"
0,IP address of the server of a HttpConnection
0,Use ConcurrentHashMap in RAMDirectory
0,JSR 283 namespace handling
0,Add javadoc notes about ICUCollationKeyFilter's advantages over CollationKeyFilter
0,Reduce memory usage of ParentAxisScorer
0,Add set/getLocalAddress methods to HostConfiguration
0,RemoveVersionTest.testReferentialIntegrityException assumes availability of ref properties and same name sibilings
0,Remove ItemInfo.getName() since it is redundant
0,JSR 283: Repository Compliance
0,FieldCacheImpl's getCacheEntries() is buggy as it uses WeakHashMap incorrectly and leads to ConcurrentModExceptions
0,Make open scoped locks recoverable
0,Lazy field loading breaks backward compat
0,Use parallel arrays instead of PostingList objects
0,Use covariant clone() return types
0,Change all multi-term querys so that they extend MultiTermQuery and allow for a constant score mode
0,Repository does not start if text filter dependencies are missing
0,Cookie.compare(...) uses single instance STRING_COLLATOR to do blocking compares
0,improve test coverage of multi-segment indices
0,[PATCH] import cleanup
0,DisjunctionMaxQuery - Type safety  
0,New Gump projects for HttpComponents 4.0
0,WebdavResponseImpl should cache TransformerFactory
0,Remove per-document multiply in FilteredQuery
0,Enable DataStore in default configuration
0,Make ObjectIterator implement RangeIterator interface
0,have jackrabbit-core produce a test jar
0,Jcr-Server: missing-auth-mapping init parameter should have option for GuestCredential login
0,Some improvements to contrib/benchmark
0,add maxtf to fieldinvertstate
0,Speedup of CharArraySet#copy if a CharArraySet instance is passed to copy.
0,small speedups to bulk merging
0,Explore streaming Viterbi search in Kuromoji
0,Upgrade to Xerces 2.8.1
0,add IndexCommit.isOptimized method
0,Source release files missing the *.pom.template files
0,"Add an option so skip the ""checkSchema"" methods"
0,3.x backwards tests are using Version.LUCENE_CURRENT: aren't testing backwards!
0,Various places do map lookups in loop instead of using entrySet iterator
0,Tests need to clean up after themselves
0,Update Spatial Lucene sort to use FieldComparatorSource
0,Add getPath method to Authorizable interface
0,Add more unit on collection fields
0,Misleading method names in SetValueBinaryTest
0,Add offsets to postings (D&PEnum)
0,Move PatternAnalyzer out of contrib/memory to contrib/analyzers
0,CheckPermissionTest-testCheckPermission() doesn't allow config of node type to be created
0,Create jackrabbit-parent
0,Provide feedback mechanism to CredentialsProvider
0,"NTLM implementation lacks support for NTLMv1, NTLMv2, and NTLM2 Session forms of NTLM"
0,add suggester that uses shortest path/wFST instead of buckets
0,Confusing Javadoc in Searchable.java
0,JSR 283: JCR Names
0,Kerberos Authentication Scheme
0,Add Highlighting benchmark support to contrib/benchmark
0,SimpleFieldsHelper emits a lot warnings
0,PrivilegeHandlerTest fails on Windows
0,Specialize BooleanQuery if all clauses are TermQueries
0,add shortcut method to CndImporter which makes it easier to rereigster node types
0,Introduce SessionInfo parameter for AbstractRepositoryService.createRootNodeDefinition()  
0,Allow use of compact DocIdSet in CachingWrapperFilter
0,Add workspace population tool
0,Precompile JavaCC parsers in jackrabbit-spi-commons
0,SQL Azure support: clustered indexes
0,TestTimeLimitedCollector  shuold not fail if the testing machine happens to be slow
0,Cached filter for a single term field
0,Un-deprecate QueryParser and remove documentation that says it will be replaced in 3.0
0,"replace UUID strings by UUID classes in NodeId, etc.."
0,Prevent logins during repository shutdown
0,Wrong schemaObjectPrefix parameter in default repository.xml
0,increase maxmemory for unit tests
0,JCR2SPI: improve ItemDefinitionProviderImpl.getMatchingPropdef to better handle multiple residuals
0,Demo HTML parser doesn't work for international documents
0,repository.xml DTD doesn't allow <DataStore> element
0,Name and Path interfaces in SPI
0,Add JCR-RMI documentation to the Jackrabbit web site
0,Minimize use of fields in lucene index
0,populate.jsp uses Java 1.5 method
0,ItemImpl#validateTransientItems: Incomplete validation of mandatory child item
0,Change remaining contrib streams/filters to use new TokenStream API
0,Make IndexReader really read-only in Lucene 4.0
0,Factor out ByteSliceWriter from DocumentsWriterFieldData
0,Use repository service wide namespace cache
0,improved compound file handling
0,Wrong method signatures in AbstractHttpClient
0,Mavenize Project
0,Improve aggregate node indexing code
0,Some tests fail due to common use of java.io.tmpdir
0,Provide query support  for WEAKREFERENCE reverse lookup
0,Upgrade benchmark from commons-compress-1.0 to commons-compress-1.1 for 15 times faster gzip decompression
0,Http Client give sme message when proxy/http endpoint is down
0,Tokenizers (which are the source of Tokens) should call AttributeSource.clearAttributes() first
0,Java 1.4 compile error in Eclipse
0,Some implementations require a save() after a mixin has been assigned
0,Convert Batch implementation in spi-rmi from remote object into a local one
0,Avoid exceptions thrown in finalize handler of RepositoryImpl constructor
0,"terminology: source uses ""protected  property"" for something that only only indirectly has to do with that term"
0,contrib/benchmark config does not play nice with doubles with the flush.by.ram value
0,JSR 283: Create RepositoryFactory implementation
0,Use a System.arraycopy more than a for
0,Remove JakarteRegExCapabilities shim to access package protected field
0,Source packaging fails if ${dist.dir} does not exist
0,Land DocValues on trunk
0,HttpMethodBase.getResponseBodyAsString(long limit)
0,Implement RepositoryFactory in jcr2dav
0,EffectiveNodeType#getNamedNodeDefs returns array QItemDefinition instead of QNodeDefinition
0,Make all classes that have a close() methods instanceof Closeable (Java 1.5)
0,Reduce memory usage of transient nodes
0,Rename package names
0,Improve StandardTokenizer's understanding of non ASCII punctuation and quotes
0,Add solr's artifact signing scripts into lucene's build.xml/common-build.xml
0,New QueryParser should not allow leading wildcard by default
0,Default KuromojiAnalyzer to use search mode
0,Data Store: enable and fix tests
0,"Spatial uses java util logging that causes needless minor work (multiple string concat, a method call) due to not checking log level"
0,Add a field-filtering FilterAtomicReader to 4.0 so ParallelReaders can be better tested (in LTC.maybeWrapReader)
0,Add preemptive authentication
0,[PATCH] LockFactory implementation based on OS native locks (java.nio.*)
0,AbstractRepositoryService should be able to handle GuestCredentials
0,TCK: SessionReadMethodsTest#testIsLive calls logout() more than once
0,OracleDatabaseJournal should assume Oracle defaults
0,improve automaton performance by running on byte[]
0,add infrastructure for longer running nightly test cases
0,ValueSourceQuery hits synchronization bottleneck in IndexReader.isDeleted
0,Consider making HostConfiguration immutable
0,New MsOutlook Message Extractor
0,Log / trace wrapper: upgrade to JCR API 2.0
0,QueryHandler should use lucene Input-/OutputStream implementations
0,Speed up NodeIndexer.isIndexed() check
0,"Support underscore in domain name, or provide better exception"
0,Distribution of commons classes
0,yank SegmentReader.norm out of SegmentReader.java
0,Avoid string concatenation in AbstractBundlePersistenceManager
0,IntParser and FloatParser unused by FieldCacheImpl
0,Allow random seed to be set in DeleteByPercentTask
0,Allow similarity to encode norms other than a single byte
0,Add support for type whitelist in TypeTokenFilter
0,Port 3.x FieldCache.getDocsWithField() to trunk
0,Unclosed sessions in test cases
0,Database Data Store: support database type 'mssql'
0,lock token validity
0,Exclude PrecedenceQueryParser from build or disable failing test cases
0,Allow controllable printing of the hits
0,Fix 2.9 contrib builds to succeed when JDK 1.4 is used (leaving out contribs that require 1.5)
0,"If test has methods with @Ignore, we should print out a notice"
0,customize handling of 302 redirects
0,Fix pulsingcodec to reuse its enums
0,NodeAddMixinTest assumptions on addMixin behaviour
0,DocValues cleanup: constructor & getInnerArray()
0,"Inconsistent, order dependant behaviour in HttpMethodBase.getResponse*"
0,user need a way to control cookie policy
0,Create IndexWriterConfiguration and store all of IW configuration there
0,Add convenient constructor to PerFieldAnalyzerWrapper for Dependency Injection
0,Improve Spatial Utility like classes
0,Some improvements to _TestUtil and its usage
0,Position based TermVectorMapper
0,JSR 283: Locking
0,rename expungeDeletes
0,FormBodyPart code does not agree with ContentDescriptor Javadoc wrt nullability of mimeType and transferEncoding
0,"Link javadocs of HttpClient, HttpCore and HttpMime"
0,Make the extraction of Session UserIDs from Subjects configurable
0,Credentials ignored if realm specified in preemptive authentication
0,Basic support for fn:name()
0,IndexWriter has incomplete Javadocs
0,Add log information when node/property type determination fails
0,Convert NumericUtils and NumericTokenStream to use BytesRef instead of Strings/char[]
0,Allow overriding the specification version in MANIFEST.MF
0,add Galician analyzer
0,XSLT pretty-printer for JCR document view export files
0,"TopDocsCollector should be abstract super class that is the real ""TopDocsCollector"" contract, a subclass should implement the priority-queue logic. e.g. PQTopDocsCollector"
0,client cache does not respect 'Cache-Control: no-store' on requests
0,DatabaseJournal needs connection reestablishment logic
0,Rename IOUtils.close methods
0,CacheManager interval between recalculation of cache sizes should be configurable
0,Missing log4j.properties file
0,IndexWriter#addIndexesNoOptimize has redundent try/catch
0,Add support for simple test cases
0,Contrib JCR-Server: enable PROPPATCH for simple-davresource
0,cutover oal.index.* tests to use a random IWC to tease out bugs
0,MultiThreadedHttpConnectionManager never reclaims unused connectons
0,Remove unused method RedoLog.clear()
0,"Add User#changePassword(String newPw, String oldPw)"
0,Remove build.xml from jackrabbit-core
0,The token types of the standard tokenizer is not accessible
0,Missing jackrabbit-rmi-service.xml from jackrabbit-jcr-rmi-1.2.1.jar
0,Disable SearchManager
0,Non-standards configuration and tracking
0,Reintegrate flex branch into trunk
0,Using explain may double ram reqs for fieldcaches when using ValueSourceQuery/CustomScoreQuery or for ConstantScoreQuerys that use a caching Filter.
0,Maintain norms in a single file .nrm
0,JSR 283: References and Dereferencing of Property Values
0,JSR 283: Shareable nodes support in query
0,TestIndexReaderReopen nightly build failure
0,javacc skeleton files not regenerated
0,RepositoryImpl.activeSessions should use Session instead of SessionImpl
0,lucene jars should include LiCENSE and NOTICE
0,JCR mapping: Upgrade to Maven 2
0,Remove write access from SegmentReader and possibly move to separate class or IndexWriter/BufferedDeletes/...
0,expose PM for versioning manager so that the consistency check can be run from test cases
0,Fix for small syntax omission in TermQuery documentation
0,Testing for indexable properties should check the default indexable properties first
0,introduce HttpRoutePlanner interface
0,Cutover remaining usage of pre-flex APIs
0,Use jackrabbit-jcr-commons in jackrabbit-jcr-rmi
0,CacheClient Javadoc and Constants usage cleanup
0,"Remove code duplication in MultiReader/DirectoryReader, make everything inside final"
0,factor CharTokenizer/CharacterUtils into analyzers module
0,[PATCH]character encoding handling is invalid at multipart
0,Privilege content representation should be of property type NAME
0,Cloned SegmentReaders fail to share FieldCache entries
0,The repository-1.5.dtd is not well formed
0,ServerQuery does not use RemoteAdapterFactory for creating ServerQueryResult
0,add checks to MockTokenizer to enforce proper consumption
0,Abstract JCR base classes
0,"contrib/memory: PatternAnalyzerTest is a very, very, VERY, bad unit test"
0,Consistency check/fix doesn't work with PSQL persistence manager
0,Support for passing an SSLContext to the SSLSocketFactory of HttpClient
0,Remove superfluous comment in MMapDirectory.java
0,Typo in API_CHANGES_3_0.txt
0,Initializing SeededSecureRandom may be slow
0,AbstractQueryTest.evaluateResultOrder() should fail if workspace does not contain enough content
0,connection wrapper prevents GC of TSCCM
0,Add Payload retrieval to Spans
0,jcr-server: make auth-header configurable for JCR-Server
0,Remove jcr-commons dependency from jackrabbit-webdav
0,"DavMethods.POST should be public, not private"
0,EnwikiConentSource does not work with parallel tasks
0,remove unused code in SmartChineseAnalyzer hmm pkg
0,Use Apache Codec 1.4
0,HuperDuperSynonymsFilter™
0,contrib/Highlighter javadoc example needs to be updated
0,Add contrib libs to classpath for javadoc
0,Expose BootstrapConfig in Servlets
0,IndexReader subclasses must implement flex APIs
0,Similarity.java javadocs and simplifications for 4.0
0,benchmark/stats package is obsolete and unused - remove it
0,MatchAllDocsQuery to return all documents
0,Deprecate and replace SimpleHttpConnection with the SimpleHttpServer based testing framework
0,Allow query results with unknown size
0,TermOrdVal/DocValuesComparator does too much work in compareBottom
0,Could we get a way to know if the response has been served from the cache or not ?
0,JSR 283: JCR Path
0,Decouple indexer from Document/Field impls
0,Improve org.apache.lucene.search.Filter Documentation and Tests to reflect per segment readers
0,OracleFileSystem uses getClass().getResourceAsStream to load schema file
0,Deprecate NamespaceListener and AbstractNamespaceResolver
0,support for DB2 in BundleDbPersistenceManager
0,Improved READMEs for building sequence of trunk and jcr-server
0,Make it possible to configure Lucene Analyzer for SearchIndex
0,extract test content loading from JackrabbitRepositoryStub
0,TCK: NamespaceRegistryTest#testUnregisterNamespaceExceptions doesn't fail if expected exception isn't thrown
0,deprecate Directory.renameFile()
0,NamespaceRegistryTest.testRegisterNamespace test assumptions
0,Modify confusing javadoc for queryNorm
0,Configuration of CacheManager memory sizes
0,ChineseFilter is inefficient
0,ReorderReferenceableSNSTest failure
0,Include to jackrabbit-jcr-rmi and jackrabbit-jcr-servlet in main trunk
0,wordlistloader is inefficient
0,Adding Event interface and isLocal()
0,Occasional IndexingQueueTest failures
0,jcr:like on node name
0,Update link for javadocs from 1.0 to 1.3
0,Add a document describing the HttpClient release process
0,Provide additional test coverage for HTTP and HTTPS over proxy
0,smartcn HHMM doc translation
0,Avoid using BitSets in ChildAxisQuery to minimize memory usage
0,Log creation impairs performance
0,Typo in log output
0,Avoid element arrays in PathImpl
0,Missing derby dependency
0,Create OSGi Bundles from jackrabbit-webdav and jackrabbit-jcr-server libraries
0,allow AbstractFileSystemTest.getFileSystem to throw an Exception
0,Jcr2Spi: Unneeded call to getPropertyInfo upon creating a new NodeState
0,remove RoutedRequest from ClientRequestDirector interface
0,TestIndexModifier.testIndexWithThreads is not valid?
0,augment logging information around CachingEntryCollector
0,single norm file still uses up descriptors
0,Lucene Search not scalling
0,Support system properties in ${...} vars in XML config files
0,Add an explicit method to invoke IndexDeletionPolicy
0,Update POI dependency to 3.0.2-FINAL
0,HttpConnection.isOpen() logging is not accurate
0,Coarser granularity of node type unregistration notifications
0,SpanQueryFilter addition
0,Incorrect support for java interfaces in typed collection fields
0,[PATCH] cleanup unwanted stream closing that isn't used
0,setAuthPreemptive restricted to BASIC AuthScheme
0,Provide utility for handling large number of child nodes/properties
0,optimization in sending request
0,[GSoC] Implementing State of the Art Ranking for Lucene
0,javacc ant task for contrib/misc precedence query parser
0,Move common implementations of SPI interfaces to spi-commons module
0,java.util.logging configuration examples does not work as intended
0,Sessions are not logged out in case of exceptions
0,Rethink LocalizedTestCaseRunner with JUnit 4 - Clover OOM
0,CustomScoreQuery (function query) is broken (due to per-segment searching)
0,"TermVectorAccessor, transparent vector space access "
0,[PATCH] to remove synchronized code from TermVectorsReader
0,Collapse Searcher/Searchable/IndexSearcher; remove contrib/remote; merge PMS into IndexSearcher
0,Redesign NodeInfo.getReferences()
0,removing properties through SPI: two ways to do it
0,Contrib-Spatial should use DocSet API rather then deprecated BitSet API
0,"Trunk fails tests, FSD.open() - related"
0,Move listeners from item state to item state managers
0,Text extractor classes are obsolete in web
0,Can't use proxy server with https
0,ProxyHost/HttpHost: Checks for null when javadoc document null ok
0,Release the OCM component
0,Remove Author tags from code
0,InstantiatedIndex - faster but memory consuming index
0,add @experimental javadocs tag
0,"Speedup merging of stored fields when field mapping ""matches"""
0,Unnecessary hasItemState() call in SessionItemStateManager
0,Text Search Syntax Deviates from Spec
0,Bad transitive dependencies in commons-httpclient
0,LogMergePolicy should use the number of deleted docs when deciding which segments to merge
0,Fix typos in CHANGES.txt and contrib/CHANGES.txt prior to 2.9 release
0,Documentation for tii and tis files seems to be out of sync with code
0,Add a variable-sized int block codec
0,Random Failure TestSizeBoundedOptimize#testFirstSegmentTooLarge
0,Use the remote-resources-plugin to add LICENSE and NOTICE files to binaries
0,rev. 169301: wrong directory name in build.xml
0,Improve performance of MatchAllScorer
0,Node.addNode() does not scale with increasing content
0,Per thread DocumentsWriters that write their own private segments
0,Create UAX29URLEmailAnalyzer: a standard analyzer that recognizes URLs and emails
0,Misleading exception message when re-index fails
0,DocId.UUIDDocId should not have a string attr uuid
0,optional norms
0,Document order of result nodes should be configurable
0,Fix incorrect IndexingQueueTest logic
0,[PATCH] better exception messages when generating schema
0,IndexOutput.writeString() should write length in bytes
0,Let the AbstractISMLockingTest tests fail properly
0,SimpleAnalyzer and WhitespaceAnalyzer should have Version ctors
0,HostConfiguration handling requires cleanup
0,Tests not executable for already present mixins
0,Added New Token API impl for ASCIIFoldingFilter
0,Stop using BaseException
0,Add maven-eclipse-plugin properties to project.xml for easier configuration in IDE
0,Skip sync delay when changes are found
0,Setup nightly builds for Jackrabbit
0,GroupImp#getMembers and #getDeclaredMembers should return RangeIterator
0,SPI: RepositoryService.getItemInfos should be allowed to return entries outside of the requested tree.
0,TCK: SetPropertyAssumeTypeTest doesn't allow ValueFormatException upon type conversion failure
0,Buffered output to socket
0,consolidate FieldCache and ExtendedFieldCache instances
0,Enable passing a config into PKIndexSplitter
0,jackrabbit-webapp facelift
0,Error when registering nodetype with same propdef as supertype
0,TopDocsCollector should have bounded generic <T extends ScoreDoc>
0,Refactoring of the Persistence Managers
0,Documentation bug.  The 2.4.1 query parser syntax wiki page says it is for 1.9
0,authentication order has changed from 1.4.x to 1.5.x
0,PostMethod Java doc refers to wrong section of RFC1945
0,ExtendableQueryParser should allow extensions to access the toplevel parser settings/ properties
0,Implement QueryObjectModelFactory.fullTextSearch() in QueryManagerImpl
0,Add reopen(IndexCommit) methods to IndexReader
0,Remove Hits
0,Jcr2Spi: Avoid extra round trip to the SPI upon Node.getNode and Session.getItem
0,contrib/bdb-persistence: update berkeleydb version
0,IndexWriter.addIndexes can make any incoming segment into CFS if it isn't already
0,version.properties
0,configurable User-Agent string
0,the unversioned site points to a dead trunk
0,BooleanQuery add public method that returns number of clauses this query
0,Add AttributeSource.copyTo(AttributeSource)
0,Remove norms() support from non-atomic IndexReaders
0,use VersionInfo of core
0,REFERENCE properties produce duplicate strings in memory
0,Clean up spi-commons pom.xml
0,Support only-if-cached directive
0,Minor changes to SimpleHTMLFormatter
0,Add plugable mechanism for import/export of webdav-server
0,RepositoryLock does not work on NFS sometimes
0,Deprecate SimilarityDelegator and Similarity.lengthNorm
0,Directory createOutput and openInput should take an IOContext
0,Excessive Arrays.fill(0) in DocumentsWriter drastically slows down small docs (3.9X slowdown!)
0,DisjunctionScorer
0,Setup nightly build website links and docs
0,Improve error messages for index aggregates
0,Improve Performance of DescendantSelfAxisQuery
0,Improve BufferedIndexInput.readBytes() performance
0,JSR 283: Simple versioning
0,Add cause to ItemStateException in BundleDbPersistenceManager.store()
0,Analysis package calls Java 1.5 API
0,Make WordDelimiterFilter's instantiation more readable
0,DirectoryTaxonomyWriter should throw a proper exception if it was closed
0,deprecate term and getTerm in MultiTermQuery
0,[PATCH] Javadoc correction for Scorer.java
0,JCR2SPI: several performance improvements pointed out by Findbugs
0,[PATCH] new method expungeDeleted() added to IndexWriter
0,Removing-nodes with unexpected nodetype
0,Typo in repository.xml
0,"Build file for Highlighter contrib works when run in isolation, but not when core dist is run"
0,default behaviour of useExpectHeader
0,"Build with JDK 1.4, get many javadoc warnings"
0,TRStringDistance uses way too much memory (with patch)
0,"Similarity can only be set per index, but I may want to adjust scoring behaviour at a field level"
0,Allow setting the IndexWriter docstore to be a different directory
0,reorganize contrib modules
0,TCK: NodeOrderableChildNodesTest tests node order even if node type doesn't support child node ordering
0,Add read acessor for user data to SessionInfoImpl
0,Typo in PropertyDefinitionTemplate
0,JSR 283: NodeType Management
0,SessionImpl#isSupportedOption: Skip descriptor evaluation if descriptor has not been loaded
0,"NRTCachingDirectory, to buffer small segments in a RAMDir"
0,JSR 283: New Event Types
0,Create a Size Estimator model for Lucene and Solr
0,Improve name resolution
0,Change SortField types to an Enum
0,improve arabic analyzer: light8 -> light10
0,Remove dependency on Jackrabbit-core
0,DocumentsWriter.applyDeletes should not create TermDocs or IndexSearcher if not needed
0,exceptions from other threads in beforeclass/etc do not fail the test
0,improve documentation of SPI Batch addProperty
0,Modify LazyQueryResultImpl to allow resultFetchSize to be set programmatically
0,Eliminate synchronization contention on initial index reading in TermInfosReader ensureIndexIsRead 
0,Wrong javadoc on LowerCaseTokenizer.normalize
0,misleading lack of javadoc in StringRequestEntity
0,improve HttpRoute API
0,Allow storing user data when IndexWriter.commit() is called
0,Add optional packing to FST building
0,Improve multihome support
0,Create org.apache.jackrabbit.core.id
0,QueryObjectModelImpl should execute queries as SessionOperation(s)
0,Use the assembly plugin for packaging -tests jars
0,Change Log-Level in DefaultIOListener
0,Use Iterable<? extends UrlEncodedFormEntity> instead of List<? extends UrlEncodedFormEntity> in URLEncodedUtils.format and UrlEncodedFormEntity
0,Improvements to contrib.benchmark for TREC collections
0,Lower log level in o.a.j.jcr2spi.query.NodeIteratorImpl
0,porting of ProxyClient from 3.1 to 4.x API
0,RFC 2965 Support (Port sensitive cookies)
0,Properly close resources
0,Document SINGLE_COOKIE_HEADER param in the cookie guide
0,Allow pseudo properties in query relation
0,Add a TypeTokenFilter
0,Patch for ShingleFilter.enablePositions (or PositionFilter)
0,Preserve whitespace in <code> sections in the Changes.html generated from CHANGES.txt by changes2html.pl
0,don't silently merge session-local transient changes with external changes before save().
0,GCJ build fails with JDK 1.5
0,javadocs very very ugly if you generate with java7
0,"Enhanced JCR remoting (extending webdav SPI impl, basic remoting servlet)"
0,A faster JFlex-based replacement for StandardAnalyzer
0,LockInfo.logginOut(SessionImpl): javadoc does not correspond to executed code
0,warning: unmappable character for encoding UTF8
0,BoostingTermQuery's BoostingSpanScorer class should be protected instead of package access
0,Sun hotspot compiler bug in 1.6.0_04/05 affects Lucene
0,Payload Queries
0,Make the Payload Boosting Queries consistent
0,All Tokenizer implementations should have constructors that take AttributeSource and AttributeFactory
0,Nightly build archives do not contain Java source code.
0,Make not yet final core/contrib TokenStream/Filter implementations final
0,Remove (deprecated) ExtendedFieldCache and Auto/Custom caches and lot's of deprecated sort logic
0,jcr2spi: use jcr names and path for log and exception message
0,tck doesn't compile (use of enum keyword)
0,Upgrade to Logback 1.0
0,MultiPhraseQuery should allow access to terms
0,Jackrabbit performance test suite
0,Lucene Scorer implementations should handle the 'advance' to NO_MORE_DOCS optimisation better
0,"Move FuzzyQuery rewrite as separate RewriteMode into MTQ, was: Highlighter fails to highlight FuzzyQuery"
0,Change default Directory impl on 64bit linux to MMap
0,JSR 283: Identifier based event filtering
0,Move XML QueryParser to queryparser module
0,remove TermVectorsWriter (it's no longer used)
